loc_rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbeccen,st_dist,st_teff,st_rad,pl_eqt,pl_rade,pl_disc
1281,Kepler-1132,b,Transit,1,62.8916228,,940,5298,0.83,,2.35,2016
1282,Kepler-1133,b,Transit,1,11.55562343,,821,5569,0.9,,1.97,2016
1283,Kepler-1134,b,Transit,1,17.13263989,,997,5281,0.81,,2.64,2016
1284,Kepler-1135,b,Transit,1,76.957857,,728,5656,0.94,,1.85,2016
1285,Kepler-1136,b,Transit,1,2.36172433,,545,4512,0.68,,1.64,2016
1286,Kepler-1137,b,Transit,1,23.9210791,,971,6807,1.84,,2.2,2016
1287,Kepler-1138,b,Transit,1,3.17060005,,1101,5582,0.92,,1.7,2016
1288,Kepler-1139,b,Transit,1,0.81316672,,555,5550,0.91,,1.19,2016
1289,Kepler-114,b,Transit,3,5.188549,,,4605,0.67,,1.26,2014
1290,Kepler-114,c,Transit,3,8.041,,,4605,0.67,,1.6,2013
1291,Kepler-114,d,Transit,3,11.776,,,4605,0.67,,2.53,2013
1292,Kepler-1140,b,Transit,1,24.0862707,,657,4850,0.73,,2.77,2016
1293,Kepler-1141,b,Transit,1,2.34451194,,365,5791,1.07,,0.82,2016
1294,Kepler-1142,b,Transit,1,18.3027248,,697,5685,0.96,,1.47,2016
1295,Kepler-1143,b,Transit,2,2.88890485,,632,5053,0.77,,1.67,2016
1296,Kepler-1143,c,Transit,2,210.630591,,632,5053,0.77,,3.6,2016
1297,Kepler-1144,b,Transit,1,17.14647302,,1012,5753,0.96,,1.99,2016
1298,Kepler-1145,b,Transit,1,3.97076766,,714,5064,0.75,,1.4,2016
1299,Kepler-1146,b,Transit,1,2.3522658,,694,4692,0.7,,1.23,2016
1300,Kepler-1147,b,Transit,1,10.62784997,,1476,5941,1.14,,2.61,2016
1301,Kepler-1148,b,Transit,1,1.10446351,,682,5054,0.77,,1.69,2016
1302,Kepler-1149,b,Transit,1,3.73089898,,1023,5833,1.01,,1.44,2016
1303,Kepler-115,b,Transit,2,2.403679,,,5979,1.21,,1.09,2014
1304,Kepler-115,c,Transit,2,8.990889,,,5979,1.21,,2.6,2014
1305,Kepler-1150,b,Transit,1,2.78786839,,373,4754,0.72,,1.02,2016
1306,Kepler-1151,b,Transit,1,65.6478424,,763,5470,0.85,,2.22,2016
1307,Kepler-1152,b,Transit,1,1.64680191,,184,3964,0.53,,0.87,2016
1308,Kepler-1153,b,Transit,1,1.75583533,,1185,5470,0.88,,1.73,2016
1309,Kepler-1154,b,Transit,2,5.1856142,,1531,6327,1.43,,2.34,2016
1310,Kepler-1154,c,Transit,2,8.45808312,,1531,6327,1.43,,2.36,2016
1311,Kepler-1155,b,Transit,1,33.469743,,987,5842,1.03,,2.03,2016
1312,Kepler-1156,b,Transit,1,11.89520511,,759,5778,1,,1.32,2016
1313,Kepler-1157,b,Transit,1,4.45743164,,346,4679,0.71,,1.09,2016
1314,Kepler-1158,b,Transit,1,13.5396293,,1258,6203,1.95,,2.34,2016
1315,Kepler-1159,b,Transit,1,22.70816791,,1238,6217,1.28,,2.37,2016
1316,Kepler-116,b,Transit,2,5.968734,,,6142,1.45,,3.42,2014
1317,Kepler-116,c,Transit,2,13.07163,,,6142,1.45,,2.3,2014
1318,Kepler-1160,b,Transit,1,7.97034958,,1293,5519,0.89,,2.14,2016
1319,Kepler-1161,b,Transit,1,10.71252541,,428,4253,0.57,,2.13,2016
1320,Kepler-1162,b,Transit,1,32.5637069,,989,5390,0.84,,2.21,2016
1321,Kepler-1163,b,Transit,1,6.11786898,,487,6302,1.35,,1.03,2016
1322,Kepler-1164,b,Transit,1,3.97599768,,447,5183,0.79,,1.12,2016
1323,Kepler-1165,b,Transit,1,9.478522,,1081,6080,1.18,,1.55,2016
1324,Kepler-1166,b,Transit,1,33.2406882,,648,5446,0.86,,1.69,2016
1325,Kepler-1167,b,Transit,1,1.00393374,,811,4971,0.75,,1.71,2016
1326,Kepler-1168,b,Transit,1,55.8226539,,911,5157,0.82,,2.5,2016
1327,Kepler-1169,b,Transit,1,6.11009134,,538,6191,1.23,,0.94,2016
1328,Kepler-117,b,Transit,2,18.7959228,0.0493,1430,6150,1.61,984,8.059,2014
1329,Kepler-117,c,Transit,2,50.790391,0.0323,1430,6150,1.61,704,12.341,2014
1330,Kepler-1170,b,Transit,1,9.98969327,,911,5069,0.76,,2.41,2016
1331,Kepler-1171,b,Transit,1,1.44259224,,615,7044,1.95,,2.56,2016
1332,Kepler-1172,b,Transit,1,26.0204423,,1292,5558,0.89,,3.2,2016
1333,Kepler-1173,b,Transit,1,0.7698536,,402,5252,0.82,,0.89,2016
1334,Kepler-1174,b,Transit,1,6.89225223,,829,5936,1.04,,1.59,2016
1335,Kepler-1175,b,Transit,1,37.94563,,1244,5453,0.86,,2.99,2016
1336,Kepler-1176,b,Transit,1,24.1738579,,1023,5844,1.02,,2.45,2016
1337,Kepler-1177,b,Transit,1,106.247547,,829,5712,0.97,,1.9,2016
1338,Kepler-1178,b,Transit,1,31.80634,,336,4990,0.75,,1.07,2016
1339,Kepler-1179,b,Transit,1,2.68505749,,454,5212,0.81,,1.32,2016
1340,Kepler-118,b,Transit,2,7.518496,,,5274,1.09,,1.96,2014
1341,Kepler-118,c,Transit,2,20.17202,,,5274,1.09,,7.68,2014
1342,Kepler-1180,b,Transit,1,16.8601286,,1284,6077,1.14,,1.99,2016
1343,Kepler-1181,b,Transit,1,4.89337519,,867,6176,1.3,,1.57,2016
1344,Kepler-1182,b,Transit,1,11.17394617,,1258,5924,1.05,,2.41,2016
1345,Kepler-1183,b,Transit,1,28.5057189,,1378,5765,0.99,,2.82,2016
1346,Kepler-1184,b,Transit,1,53.5991044,,1193,5983,1.07,,2.68,2016
1347,Kepler-1185,b,Transit,1,104.3518976,,296,5622,0.87,,1.33,2016
1348,Kepler-1186,b,Transit,1,16.07677615,,1112,5635,0.93,,2.23,2016
1349,Kepler-1187,b,Transit,1,18.87064068,,1029,5975,1.09,,2.61,2016
1350,Kepler-1188,b,Transit,1,17.1369543,,1202,5913,1.06,,2.08,2016
1351,Kepler-1189,b,Transit,1,3.78858982,,883,6012,1.16,,1.77,2016
1352,Kepler-119,b,Transit,2,2.422082,,,5595,0.84,,3.6,2014
1353,Kepler-119,c,Transit,2,4.125103,,,5595,0.84,,0.92,2014
1354,Kepler-1190,b,Transit,1,10.45843441,,384,4730,0.72,,1.33,2016
1355,Kepler-1191,b,Transit,1,5.60014851,,876,5308,0.81,,1.51,2016
1356,Kepler-1192,b,Transit,1,25.2034787,,1108,5438,0.83,,2.36,2016
1357,Kepler-1193,b,Transit,1,2.83265213,,695,5908,1.21,,1.32,2016
1358,Kepler-1194,b,Transit,1,16.22371307,,616,5590,0.92,,1.51,2016
1359,Kepler-1195,b,Transit,1,8.49642241,,812,4965,0.71,,2.08,2016
1360,Kepler-1196,b,Transit,1,66.1849031,,946,5756,0.97,,2.23,2016
1361,Kepler-1197,b,Transit,1,2.03231845,,505,4708,0.72,,1.25,2016
1362,Kepler-1198,b,Transit,1,7.6847716,,777,5517,0.9,,1.47,2016
1363,Kepler-1199,b,Transit,1,15.0447198,,540,5889,1.17,,1.15,2016
1364,Kepler-12,b,Transit,1,4.4379629,,600,5947,1.48,1480,19.661,2011
1365,Kepler-120,b,Transit,2,6.312501,,,4096,0.53,,2.15,2014
1366,Kepler-120,c,Transit,2,12.794585,,,4096,0.53,,1.53,2014
1367,Kepler-1200,b,Transit,1,1.11854972,,579,4612,0.7,,1.06,2016
1368,Kepler-1201,b,Transit,1,15.18725932,,1202,6177,1.24,,2.29,2016
1369,Kepler-1202,b,Transit,1,28.6851324,,1393,5834,1.04,,2.94,2016
1370,Kepler-1203,b,Transit,1,0.58800076,,269,4105,0.61,,1.06,2016
1371,Kepler-1204,b,Transit,1,85.7350285,,1282,5825,1.03,,3.05,2016
1372,Kepler-1205,b,Transit,1,1.07839035,,766,5226,0.81,,1.41,2016
1373,Kepler-1206,b,Transit,1,1.21699766,,807,4877,0.75,,1.64,2016
1374,Kepler-1207,b,Transit,1,13.68237119,,946,5909,1.06,,1.62,2016
1375,Kepler-1208,b,Transit,1,11.08507637,,877,5001,0.76,,2.32,2016
1376,Kepler-1209,b,Transit,1,25.369116,,558,6210,1.38,,1.51,2016
1377,Kepler-121,b,Transit,2,3.177422,,,5311,0.7,,2.34,2014
1378,Kepler-121,c,Transit,2,41.008011,,,5311,0.7,,2.27,2014
1379,Kepler-1210,b,Transit,1,8.07124073,,1155,5568,0.92,,1.7,2016
1380,Kepler-1211,b,Transit,1,11.01816836,,1486,5705,0.94,,2.55,2016
1381,Kepler-1212,b,Transit,1,12.94130146,,1304,6051,1.15,,2.14,2016
1382,Kepler-1213,b,Transit,1,5.34982412,,685,6050,1.21,,1.19,2016
1383,Kepler-1214,b,Transit,1,18.82634264,,757,5130,0.8,,2.36,2016
1384,Kepler-1215,b,Transit,1,4.76703963,,701,5616,0.93,,1.22,2016
1385,Kepler-1216,b,Transit,1,4.37034536,,1124,5743,0.98,,1.39,2016
1386,Kepler-1217,b,Transit,1,2.03232507,,1363,5905,1.08,,1.99,2016
1387,Kepler-1218,b,Transit,1,22.9221266,,667,5986,1.1,,1.44,2016
1388,Kepler-1219,b,Transit,1,16.10467749,,622,5944,1.94,,2.12,2016
1389,Kepler-122,b,Transit,5,5.766193,,,6050,1.22,,2.34,2014
1390,Kepler-122,c,Transit,5,12.465988,,,6050,1.22,,5.87,2014
1391,Kepler-122,d,Transit,5,21.587475,,,6050,1.22,,2.2,2014
1392,Kepler-122,e,Transit,5,37.993273,,,6050,1.22,,2.6,2014
1393,Kepler-122,f,Transit Timing Variations,5,56.268,,,6050,1.22,,1.75,2014
1394,Kepler-1220,b,Transit,1,7.42693741,,958,5842,0.99,,1.52,2016
1395,Kepler-1221,b,Transit,1,12.00096042,,909,5194,0.82,,1.88,2016
1396,Kepler-1222,b,Transit,1,1.91694425,,455,5239,0.8,,0.79,2016
1397,Kepler-1223,b,Transit,1,16.301259,,455,4870,0.75,,1.22,2016
1398,Kepler-1224,b,Transit,1,13.32351601,,578,6155,1.22,,1.33,2016
1399,Kepler-1225,b,Transit,1,7.01075434,,1241,6140,1.19,,1.82,2016
1400,Kepler-1226,b,Transit,1,17.2923453,,779,5923,1.02,,1.45,2016
1401,Kepler-1227,b,Transit,1,94.2887577,,667,5747,0.95,,2.29,2016
1402,Kepler-1228,b,Transit,1,0.57736958,,547,5063,0.74,,1.54,2016
1403,Kepler-1229,b,Transit,1,86.828989,,236,3784,0.51,,1.4,2016
1404,Kepler-123,b,Transit,2,17.232366,,,6089,1.26,,2.94,2014
1405,Kepler-123,c,Transit,2,26.695074,,,6089,1.26,,1.48,2014
1406,Kepler-1230,b,Transit,1,9.95661537,,1433,5961,1.08,,2.71,2016
1407,Kepler-1231,b,Transit,1,10.41725184,,948,5778,1,,1.42,2016
1408,Kepler-1232,b,Transit,1,26.7839183,,740,5471,0.89,,1.93,2016
1409,Kepler-1233,b,Transit,1,45.1263042,,1281,6198,1.25,,2.6,2016
1410,Kepler-1234,b,Transit,1,11.94014029,,866,4967,0.76,,2.81,2016
1411,Kepler-1235,b,Transit,1,4.16055856,,533,5541,0.9,,0.79,2016
1412,Kepler-1236,b,Transit,1,31.0571618,,1078,5337,0.82,,2.14,2016
1413,Kepler-1237,b,Transit,1,84.5733226,,1121,5472,0.9,,2.86,2016
1414,Kepler-1238,b,Transit,1,4.14787559,,1533,6386,1.48,,1.93,2016
1415,Kepler-1239,b,Transit,1,5.19104016,,2511,6564,1.57,,2.9,2016
1416,Kepler-124,b,Transit,3,3.410493,,,4984,0.64,,0.73,2014
1417,Kepler-124,c,Transit,3,13.821375,,,4984,0.64,,1.75,2014
1418,Kepler-124,d,Transit,3,30.950851,,,4984,0.64,,1.11,2014
1419,Kepler-1240,b,Transit,1,4.8663815,,614,5682,0.96,,1.15,2016
1420,Kepler-1241,b,Transit,1,18.5525701,,936,5261,0.8,,2.63,2016
1421,Kepler-1242,b,Transit,1,13.62798432,,682,4895,0.74,,2.26,2016
1422,Kepler-1243,b,Transit,1,16.8320729,,877,5667,0.94,,1.75,2016
1423,Kepler-1244,b,Transit,1,3.70428172,,764,6680,1.77,,1.35,2016
1424,Kepler-1245,b,Transit,2,4.35409304,,861,5306,0.83,,1.44,2016
1425,Kepler-1245,c,Transit,2,2.93658468,,861,5306,0.83,,1.44,2016
1426,Kepler-1246,b,Transit,1,11.32271513,,435,4611,0.69,,1.36,2016
1427,Kepler-1247,b,Transit,1,13.71220213,,1094,5303,0.82,,2.33,2016
1428,Kepler-1248,b,Transit,1,7.46725407,,540,6149,1.21,,1.18,2016
1429,Kepler-1249,b,Transit,1,24.3347127,,1674,6202,1.28,,2.38,2016
1430,Kepler-125,b,Transit,2,4.164389,,,3810,0.51,,2.37,2014
1431,Kepler-125,c,Transit,2,5.774464,,,3810,0.51,,0.74,2014
1432,Kepler-1250,b,Transit,1,2.60754383,,1371,5717,0.98,,1.92,2016
1433,Kepler-1251,b,Transit,1,45.0904643,,863,5545,0.89,,1.84,2016
1434,Kepler-1252,b,Transit,1,15.0540329,,828,5949,1.09,,1.67,2016
1435,Kepler-1253,b,Transit,1,68.8861915,,390,5850,1.1,,1.33,2016
1436,Kepler-1254,b,Transit,3,9.99113313,,676,4985,0.75,,1.55,2016
1437,Kepler-1254,c,Transit,3,3.60084276,,676,4985,0.75,,1.3,2016
1438,Kepler-1254,d,Transit,3,5.72717226,,676,4985,0.75,,1.31,2016
1439,Kepler-1255,b,Transit,1,36.2919336,,1344,6018,1.12,,2.32,2016
1440,Kepler-1256,b,Transit,1,12.4127754,,862,6129,1.36,,1.49,2016
1441,Kepler-1257,b,Transit,1,2.66831376,,1081,5502,0.87,,1.52,2016
1442,Kepler-1258,b,Transit,1,0.98494017,,651,5839,0.99,,0.86,2016
1443,Kepler-1259,b,Transit,1,0.66308526,,704,5053,0.77,,1.43,2016
1444,Kepler-126,b,Transit,3,10.495711,,,6239,1.36,,1.52,2014
1445,Kepler-126,c,Transit,3,21.869741,,,6239,1.36,,1.58,2014
1446,Kepler-126,d,Transit,3,100.283134,,,6239,1.36,,2.5,2014
1447,Kepler-1260,b,Transit,1,19.1187753,,1041,5961,1.08,,1.77,2016
1448,Kepler-1261,b,Transit,1,48.4308991,,795,5006,0.77,,2.26,2016
1449,Kepler-1262,b,Transit,1,8.67900242,,1153,5771,0.98,,1.82,2016
1450,Kepler-1263,b,Transit,1,4.55139967,,695,5213,0.8,,1.14,2016
1451,Kepler-1264,b,Transit,1,0.96852602,,814,5791,0.98,,1.18,2016
1452,Kepler-1265,b,Transit,1,6.49441289,,581,4630,0.69,,1.35,2016
1453,Kepler-1266,b,Transit,1,28.474748,,901,5044,0.76,,2.58,2016
1454,Kepler-1267,b,Transit,1,13.0313945,,1628,6096,1.2,,3.01,2016
1455,Kepler-1268,b,Transit,1,40.9903986,,1406,5904,1.09,,2.03,2016
1456,Kepler-1269,b,Transit,1,37.3331536,,710,5998,1.15,,1.63,2016
1457,Kepler-127,b,Transit,3,14.435889,,,6106,1.36,,1.4,2014
1458,Kepler-127,c,Transit,3,29.393195,,,6106,1.36,,2.66,2014
1459,Kepler-127,d,Transit,3,48.630408,,,6106,1.36,,2.64,2014
1460,Kepler-1270,b,Transit,1,6.03356196,,1204,5047,3.38,,3.32,2016
1461,Kepler-1271,b,Transit,1,3.0255955,,885,6143,1.23,,1.48,2016
1462,Kepler-1272,b,Transit,1,51.1309704,,896,5926,1.09,,2.37,2016
1463,Kepler-1273,b,Transit,1,28.625653,,1355,5566,0.91,,2.49,2016
1464,Kepler-1274,b,Transit,1,6.98152703,,609,6179,2.17,,1.42,2016
1465,Kepler-1275,b,Transit,1,3.65691115,,1280,6296,1.36,,1.48,2016
1466,Kepler-1276,b,Transit,1,12.5720095,,587,6188,1.21,,1.19,2016
1467,Kepler-1277,b,Transit,1,40.8365012,,606,5578,0.92,,1.6,2016
1468,Kepler-1278,b,Transit,1,3.23941344,,743,6074,1.16,,1.01,2016
1469,Kepler-1279,b,Transit,1,23.4774101,,1017,6221,1.33,,1.75,2016
1470,Kepler-128,b,Transit,2,15.09,,,6090,1.66,,1.13,2013
1471,Kepler-128,c,Transit,2,22.804,,,6090,1.66,,1.13,2013
1472,Kepler-1280,b,Transit,1,66.5579057,,1006,6227,1.32,,1.87,2016
1473,Kepler-1281,b,Transit,1,3.11602791,,1090,5353,0.83,,1.64,2016
1474,Kepler-1282,b,Transit,1,2.13194651,,1126,5504,0.89,,1.55,2016
1475,Kepler-1283,b,Transit,1,12.9460978,,1452,6175,1.25,,1.91,2016
1476,Kepler-1284,b,Transit,1,0.66407381,,852,5123,0.79,,1.21,2016
1477,Kepler-1285,b,Transit,1,14.7967458,,364,6170,1.28,,0.97,2016
1478,Kepler-1286,b,Transit,1,11.25402929,,1150,5753,0.98,,2.15,2016
1479,Kepler-1287,b,Transit,1,11.47685909,,1027,5715,0.94,,1.54,2016
1480,Kepler-1288,b,Transit,1,2.76122421,,715,6132,1.29,,1.12,2016
1481,Kepler-1289,b,Transit,1,7.99019627,,1059,6080,1.17,,1.52,2016
1482,Kepler-129,b,Transit,2,15.79186,,,5770,1.64,,2.37,2014
1483,Kepler-129,c,Transit,2,82.20017,,,5770,1.64,,2.55,2014
1484,Kepler-1290,b,Transit,1,4.69500134,,1321,5660,0.93,,1.42,2016
1485,Kepler-1291,b,Transit,1,8.63043276,,982,5216,0.8,,1.66,2016
1486,Kepler-1292,b,Transit,1,3.27646405,,1406,5556,0.93,,1.82,2016
1487,Kepler-1293,b,Transit,1,5.57654784,,770,6241,1.28,,0.97,2016
1488,Kepler-1294,b,Transit,1,115.6862258,,1120,5776,0.97,,3.19,2016
1489,Kepler-1295,b,Transit,1,3.81371974,,1257,5486,0.89,,1.55,2016
1490,Kepler-1296,b,Transit,1,8.3839865,,631,5359,0.83,,0.91,2016
1491,Kepler-1297,b,Transit,1,1.68189002,,996,5818,0.99,,0.97,2016
1492,Kepler-1298,b,Transit,1,7.12811928,,498,6339,2,,1.31,2016
1493,Kepler-1299,b,Transit,1,19.9400874,,1352,5609,0.91,,2.98,2016
1494,Kepler-130,b,Transit,3,8.457458,,,5884,1.13,,1.02,2014
1495,Kepler-130,c,Transit,3,27.50868,0,,5884,1.13,683,2.9,2014
1496,Kepler-130,d,Transit,3,87.517905,,,5884,1.13,,1.64,2014
1497,Kepler-1300,b,Transit,1,22.2419092,,757,6130,1.79,,1.37,2016
1498,Kepler-1301,b,Transit,1,9.08237046,,816,5188,0.81,,1.4,2016
1499,Kepler-1302,b,Transit,1,8.83922659,,727,5236,0.82,,1.43,2016
1500,Kepler-1303,b,Transit,1,7.56127224,,905,5771,1,,1.42,2016
1501,Kepler-1304,b,Transit,1,16.1288853,,682,5259,0.81,,2.29,2016
1502,Kepler-1305,b,Transit,1,13.5630972,,1343,5701,0.96,,1.88,2016
1503,Kepler-1306,b,Transit,1,16.29595382,,1130,5727,0.97,,1.91,2016
1504,Kepler-1307,b,Transit,1,18.01621096,,1396,5884,1.08,,2.47,2016
1505,Kepler-1308,b,Transit,1,2.10433812,,73,3468,0.34,,0.52,2016
1506,Kepler-1309,b,Transit,1,28.8432647,,845,5235,0.8,,2.37,2016
1507,Kepler-131,b,Transit,2,16.092,,,5685,1.03,,2.41,2014
1508,Kepler-131,c,Transit,2,25.5169,,,5685,1.03,,0.84,2014
1509,Kepler-1310,b,Transit,1,0.67933627,,583,5549,0.88,,1.44,2016
1510,Kepler-1311,b,Transit,2,11.1726994,,705,5748,1.4,,1.24,2016
1511,Kepler-1311,c,Transit,2,2.53573424,,705,5748,1.4,,1.22,2016
1512,Kepler-1312,b,Transit,1,5.44832529,,305,5719,0.92,,2.1,2016
1513,Kepler-1313,b,Transit,1,3.83309118,,187,5453,0.85,,1.76,2016
1514,Kepler-1314,b,Transit,1,5.42474928,,462,4188,0.59,,5.11,2016
1515,Kepler-1315,b,Transit,1,0.84338011,,505,4861,0.75,,1.38,2016
1516,Kepler-1316,b,Transit,1,87.9732136,,753,5884,1.12,,3.54,2016
1517,Kepler-1317,b,Transit,1,0.56887443,,734,5144,0.79,,1.56,2016
1518,Kepler-1318,b,Transit,1,213.257663,,475,4598,0.7,,3.11,2016
1519,Kepler-1319,b,Transit,1,2.88676265,,114,3655,0.54,,1.34,2016
1520,Kepler-132,b,Transit,4,6.178196,,,6003,1.18,,1.21,2014
1521,Kepler-132,c,Transit,4,6.414914,,,6003,1.18,,1.28,2014
1522,Kepler-132,d,Transit,4,18.010199,,,6003,1.18,,1.55,2014
1523,Kepler-132,e,Transit,4,110.2869374,,,6003,1.18,,1.18,2016
1524,Kepler-1320,b,Transit,1,0.86838653,,771,4817,0.74,,1.7,2016
1525,Kepler-1321,b,Transit,2,11.12830484,,547,4094,0.53,,4.92,2016
1526,Kepler-1321,c,Transit,2,2.22649109,,547,4094,0.53,,2.4,2016
1527,Kepler-1322,b,Transit,1,0.96286738,,1217,5488,0.87,,1.61,2016
1528,Kepler-1323,b,Transit,1,0.92990668,,530,6169,1.4,,1.52,2016
1529,Kepler-1324,b,Transit,1,4.11584468,,522,4776,0.73,,1.51,2016
1530,Kepler-1325,b,Transit,1,33.8786838,,955,5550,0.91,,2.86,2016
1531,Kepler-1326,b,Transit,1,42.3514267,,910,6725,1.74,,4.18,2016
1532,Kepler-1327,b,Transit,1,14.88801098,,688,5885,1.03,,1.8,2016
1533,Kepler-1328,b,Transit,1,4.52158888,,630,5780,0.99,,0.98,2016
1534,Kepler-1329,b,Transit,1,9.33646594,,624,4500,0.69,,2.17,2016
1535,Kepler-133,b,Transit,2,8.129976,,,5736,1.43,,1.76,2014
1536,Kepler-133,c,Transit,2,31.517586,,,5736,1.43,,2.84,2014
1537,Kepler-1330,b,Transit,1,10.10769068,,939,5608,0.94,,1.65,2016
1538,Kepler-1331,b,Transit,1,0.78916165,,365,4508,0.69,,1.05,2016
1539,Kepler-1332,b,Transit,1,11.87456832,,515,5581,0.9,,1.37,2016
1540,Kepler-1333,b,Transit,1,109.6471842,,958,5628,0.92,,2.81,2016
1541,Kepler-1334,b,Transit,1,15.64591713,,1047,5614,0.91,,2.29,2016
1542,Kepler-1335,b,Transit,1,6.26406846,,628,4903,0.74,,1.45,2016
1543,Kepler-1336,b,Transit,2,23.198681,,822,5512,1.3,,1.98,2016
1544,Kepler-1336,c,Transit,2,5.77721211,,822,5512,1.3,,1.71,2016
1545,Kepler-1337,b,Transit,1,24.4002549,,588,4523,0.67,,2.41,2016
1546,Kepler-1338,b,Transit,1,0.93511806,,619,5909,1.05,,0.92,2016
1547,Kepler-1339,b,Transit,1,1.34155513,,267,5586,0.93,,0.71,2016
1548,Kepler-134,b,Transit,2,5.317429,,,5983,1.18,,2,2014
1549,Kepler-134,c,Transit,2,10.105785,,,5983,1.18,,1.26,2014
1550,Kepler-1340,b,Transit,1,0.66502692,,1421,6331,1.42,,1.55,2016
1551,Kepler-1341,b,Transit,1,132.9968322,,466,4662,0.72,,2.99,2016
1552,Kepler-1342,b,Transit,1,2.21571036,,941,5527,0.9,,1.66,2016
1553,Kepler-1343,b,Transit,1,3.35183158,,1307,5759,0.93,,1.93,2016
1554,Kepler-1344,b,Transit,1,4.7683049,,851,5981,1.13,,1.84,2016
1555,Kepler-1345,b,Transit,1,44.6169557,,1164,6449,1.55,,2.36,2016
1556,Kepler-1346,b,Transit,1,3.40165668,,1123,6133,1.21,,1.58,2016
1557,Kepler-1347,b,Transit,1,14.00947528,,321,5193,0.79,,1.03,2016
1558,Kepler-1348,b,Transit,1,27.5722742,,1033,5911,1.04,,1.94,2016
1559,Kepler-1349,b,Transit,1,2.12823928,,260,6086,1.28,,0.7,2016
1560,Kepler-135,b,Transit,2,6.00253,,,6090,1.27,,1.81,2014
1561,Kepler-135,c,Transit,2,11.448708,,,6090,1.27,,1.16,2014
1562,Kepler-1350,b,Transit,2,4.4968604,,350,3827,0.53,,2.52,2016
1563,Kepler-1350,c,Transit,2,1.76678906,,350,3827,0.53,,1.73,2016
1564,Kepler-1351,b,Transit,1,0.91614077,,241,4439,0.67,,0.65,2016
1565,Kepler-1352,b,Transit,1,1.87788275,,637,6118,1.16,,0.89,2016
1566,Kepler-1353,b,Transit,1,24.7543966,,596,4776,0.72,,1.8,2016
1567,Kepler-1354,b,Transit,1,76.613377,,1057,6168,1.24,,2.97,2016
1568,Kepler-1355,b,Transit,1,1.28958811,,963,5352,0.83,,1.46,2016
1569,Kepler-1356,b,Transit,1,0.63400294,,881,5106,0.78,,1.53,2016
1570,Kepler-1357,b,Transit,1,3.0091324,,1026,5597,0.9,,1.28,2016
1571,Kepler-1358,b,Transit,1,7.06317341,,558,5181,0.79,,1.12,2016
1572,Kepler-1359,b,Transit,1,59.4970952,,669,4709,0.72,,2.83,2016
1573,Kepler-136,b,Transit,2,11.5789,,,6165,1.35,,2.05,2014
1574,Kepler-136,c,Transit,2,16.399235,,,6165,1.35,,1.99,2014
1575,Kepler-1360,b,Transit,1,40.5286413,,1405,6778,1.83,,3.4,2016
1576,Kepler-1361,b,Transit,1,3.57554956,,404,5131,0.79,,0.86,2016
1577,Kepler-1362,b,Transit,1,136.205626,,767,4857,0.74,,2.6,2016
1578,Kepler-1363,b,Transit,1,2.94194094,,559,4839,0.72,,1.25,2016
1579,Kepler-1364,b,Transit,1,13.32196237,,1149,6805,1.79,,2.15,2016
1580,Kepler-1365,b,Transit,2,7.69993485,,541,5770,1.05,,0.92,2016
1581,Kepler-1365,c,Transit,2,4.77468005,,541,5770,1.05,,0.8,2016
1582,Kepler-1366,b,Transit,1,2.16457097,,395,4070,0.6,,1.43,2016
1583,Kepler-1367,b,Transit,1,1.57409027,,357,4106,0.6,,0.92,2016
1584,Kepler-1368,b,Transit,1,0.67564949,,1750,5906,1.08,,1.65,2016
1585,Kepler-1369,b,Transit,1,25.873148,,1236,5761,0.99,,2.69,2016
1586,Kepler-137,b,Transit,2,8.436387,,,5187,0.8,,1.47,2014
1587,Kepler-137,c,Transit,2,18.735753,,,5187,0.8,,1.88,2014
1588,Kepler-1370,b,Transit,2,20.2641684,,878,6202,1.29,,1.84,2016
1589,Kepler-1370,c,Transit,2,7.44142113,,878,6202,1.29,,1.27,2016
1590,Kepler-1371,b,Transit,2,3.4462039,,450,5361,0.83,,0.73,2016
1591,Kepler-1371,c,Transit,2,2.00541269,,450,5361,0.83,,0.64,2016
1592,Kepler-1372,b,Transit,1,1.31155557,,1161,5677,0.97,,1.27,2016
1593,Kepler-1373,b,Transit,1,1.29123275,,1112,6299,1.33,,1.16,2016
1594,Kepler-1374,b,Transit,1,10.65276707,,1135,5323,0.81,,2.29,2016
1595,Kepler-1375,b,Transit,1,3.3004192,,1238,6704,1.78,,1.74,2016
1596,Kepler-1376,b,Transit,1,5.30880656,,864,5659,0.97,,1.05,2016
1597,Kepler-1377,b,Transit,1,0.74092842,,1019,5218,0.82,,1.25,2016
1598,Kepler-1378,b,Transit,1,11.95398936,,562,4407,0.67,,2.2,2016
1599,Kepler-1379,b,Transit,1,0.88184115,,951,5188,0.79,,1.3,2016
1600,Kepler-138,b,Transit,3,10.3126,,,3841,0.44,,0.522,2014
1601,Kepler-138,c,Transit,3,13.7813,,,3841,0.44,,1.197,2014
1602,Kepler-138,d,Transit,3,23.0881,,,3841,0.44,,1.212,2014
1603,Kepler-1380,b,Transit,1,10.3108245,,1209,5570,0.94,,1.43,2016
1604,Kepler-1381,b,Transit,1,25.3842686,,1306,5747,0.94,,2.25,2016
1605,Kepler-1382,b,Transit,1,16.3583055,,730,6161,1.72,,1.88,2016
1606,Kepler-1383,b,Transit,1,13.9093583,,961,6370,1.44,,1.41,2016
