"","key","star_name","planet_letter","discovery_method","pl_pnum","orbital_period","orbital_eccentricity","star_temp","star_radius","planet_temp","radius","discovery_year","light_years"
"1857","Kepler-1574_b","Kepler-1574","b","Transit",1,6.9424334,NA,5892,1.08,NA,1.29,2016,4158.489
"1858","Kepler-1575_b","Kepler-1575","b","Transit",1,2.55314213,NA,5667,0.92,NA,1.31,2016,3816.0252
"1859","Kepler-1576_b","Kepler-1576","b","Transit",1,6.98471973,NA,5876,1.06,NA,1.04,2016,1757.98084
"1860","Kepler-1577_b","Kepler-1577","b","Transit",1,6.30560247,NA,4862,0.74,NA,1.13,2016,1771.02708
"1861","Kepler-1578_b","Kepler-1578","b","Transit",1,1.45088691,NA,5545,0.86,NA,1.04,2016,3313.74496
"1862","Kepler-1579_b","Kepler-1579","b","Transit",1,0.84990789,NA,4584,0.7,NA,0.84,2016,1519.88696
"1863","Kepler-158_b","Kepler-158","b","Transit",2,16.709184,NA,4623,0.62,NA,2.12,2014,NA
"1864","Kepler-158_c","Kepler-158","c","Transit",2,28.551383,NA,4623,0.62,NA,1.9,2014,NA
"1865","Kepler-1580_b","Kepler-1580","b","Transit",1,56.6449279,NA,6228,2.15,NA,2.11,2016,2844.08032
"1866","Kepler-1581_b","Kepler-1581","b","Transit",1,6.28385491,NA,6022,1.23,NA,0.8,2016,1444.87108
"1867","Kepler-1582_b","Kepler-1582","b","Transit",1,4.83817712,NA,3208,0.3,NA,1.49,2016,365.29472
"1868","Kepler-1583_b","Kepler-1583","b","Transit",1,9.32807355,NA,5645,0.91,NA,0.6,2016,1164.37692
"1869","Kepler-1584_b","Kepler-1584","b","Transit",1,13.3997099,NA,6069,1.13,NA,1.61,2016,4321.567
"1870","Kepler-1585_b","Kepler-1585","b","Transit",1,3.5827463,NA,5538,0.91,NA,1.79,2016,4138.91964
"1871","Kepler-1586_b","Kepler-1586","b","Transit",1,15.6049212,NA,6681,1.75,NA,1.52,2016,2817.98784
"1872","Kepler-1587_b","Kepler-1587","b","Transit",1,9.4060467,NA,5933,1.22,NA,1.33,2016,2958.23492
"1873","Kepler-1588_b","Kepler-1588","b","Transit",1,7.84931739,NA,5817,0.99,NA,0.76,2016,2146.10648
"1874","Kepler-1589_b","Kepler-1589","b","Transit",1,0.99166527,NA,6166,1.25,NA,1.09,2016,4624.89208
"1875","Kepler-159_b","Kepler-159","b","Transit",2,10.139623,NA,4625,0.66,NA,2.38,2014,NA
"1876","Kepler-159_c","Kepler-159","c","Transit",2,43.595792,NA,4625,0.66,NA,3.41,2014,NA
"1877","Kepler-1590_b","Kepler-1590","b","Transit",1,7.61760804,NA,6053,1.16,NA,1.14,2016,2935.404
"1878","Kepler-1591_b","Kepler-1591","b","Transit",1,8.18504949,NA,6082,1.16,NA,1.27,2016,3555.1004
"1879","Kepler-1592_b","Kepler-1592","b","Transit",1,3.05710069,NA,6213,1.28,NA,1.54,2016,4399.84444
"1880","Kepler-1593_b","Kepler-1593","b","Transit",1,174.509835,NA,4995,0.77,NA,3.17,2016,2462.4778
"1881","Kepler-1594_b","Kepler-1594","b","Transit",1,2.71603809,NA,5946,1.08,NA,1.06,2016,3587.716
"1882","Kepler-1595_b","Kepler-1595","b","Transit",1,4.56380468,NA,5203,0.8,NA,1.23,2016,2742.97196
"1883","Kepler-1596_b","Kepler-1596","b","Transit",1,66.373379,NA,5706,0.92,NA,1.9,2016,3802.97896
"1884","Kepler-1597_b","Kepler-1597","b","Transit",1,2.94654179,NA,6377,1.39,NA,1.06,2016,4093.2578
"1885","Kepler-1598_b","Kepler-1598","b","Transit",1,4.34195123,NA,5940,1.09,NA,0.95,2016,2393.98504
"1886","Kepler-1599_b","Kepler-1599","b","Transit",1,122.363553,NA,5767,0.99,NA,1.62,2016,3274.60624
"1887","Kepler-16_b","Kepler-16","b","Transit",1,228.776,0.0069,4450,0.65,NA,8.449,2011,198.95516
"1888","Kepler-160_b","Kepler-160","b","Transit",2,4.309427,NA,5857,0.88,NA,1.54,2014,NA
"1889","Kepler-160_c","Kepler-160","c","Transit",2,13.699087,NA,5857,0.88,NA,3.61,2014,NA
"1890","Kepler-1600_b","Kepler-1600","b","Transit",1,386.370548,NA,5214,0.82,NA,3.13,2016,3235.46752
"1891","Kepler-1601_b","Kepler-1601","b","Transit",1,2.20921951,NA,5869,1.07,NA,0.82,2016,2152.6296
"1892","Kepler-1602_b","Kepler-1602","b","Transit",1,11.17931605,NA,6296,1.36,NA,1.34,2016,2658.1714
"1893","Kepler-1603_b","Kepler-1603","b","Transit",1,2.27163926,NA,6241,1.31,NA,1.29,2016,5710.99156
"1894","Kepler-1604_b","Kepler-1604","b","Transit",1,0.68368426,NA,4976,0.76,NA,1.41,2016,1832.99672
"1895","Kepler-1605_b","Kepler-1605","b","Transit",1,85.7565495,NA,5280,0.82,NA,1.08,2016,730.58944
"1896","Kepler-1606_b","Kepler-1606","b","Transit",1,196.435224,NA,5422,0.86,NA,2.07,2016,2870.1728
"1897","Kepler-1607_b","Kepler-1607","b","Transit",1,13.6473676,NA,6116,1.21,NA,0.92,2016,2397.2466
"1898","Kepler-1608_b","Kepler-1608","b","Transit",1,16.4735686,NA,4992,0.72,NA,1.73,2016,2713.61792
"1899","Kepler-1609_b","Kepler-1609","b","Transit",1,114.34219,NA,6132,1.27,NA,2.22,2016,4836.89348
"1900","Kepler-161_b","Kepler-161","b","Transit",2,4.921355,NA,5078,0.81,NA,2.12,2014,NA
"1901","Kepler-161_c","Kepler-161","c","Transit",2,7.06424,NA,5078,0.81,NA,2.05,2014,NA
"1902","Kepler-1610_b","Kepler-1610","b","Transit",1,8.70181574,NA,5383,0.87,NA,1.61,2016,3467.03828
"1903","Kepler-1611_b","Kepler-1611","b","Transit",1,5.1762429,NA,5605,0.93,NA,0.81,2016,2237.43016
"1904","Kepler-1612_b","Kepler-1612","b","Transit",1,3.91795101,NA,5643,0.94,NA,1.03,2016,2729.92572
"1905","Kepler-1613_b","Kepler-1613","b","Transit",1,1.5184299,NA,6005,1.12,NA,2.08,2016,2788.6338
"1906","Kepler-1614_b","Kepler-1614","b","Transit",1,3.9466141,NA,5121,0.76,NA,1.49,2016,3202.85192
"1907","Kepler-1615_b","Kepler-1615","b","Transit",1,47.3126192,NA,5865,1.05,NA,2.06,2016,3065.8664
"1908","Kepler-1616_b","Kepler-1616","b","Transit",1,6.76284377,NA,6266,1.34,NA,1.02,2016,2811.46472
"1909","Kepler-1617_b","Kepler-1617","b","Transit",1,27.4785572,NA,6167,1.22,NA,1.2,2016,2651.64828
"1910","Kepler-1618_b","Kepler-1618","b","Transit",1,6.10826019,NA,6620,1.65,NA,1.26,2016,4037.81128
"1911","Kepler-1619_b","Kepler-1619","b","Transit",1,23.6225913,NA,5852,1,NA,0.76,2016,1696.0112
"1912","Kepler-162_b","Kepler-162","b","Transit",2,6.919798,NA,5816,0.96,NA,1.26,2014,NA
"1913","Kepler-162_c","Kepler-162","c","Transit",2,19.446355,NA,5816,0.96,NA,3.03,2014,NA
"1914","Kepler-1620_b","Kepler-1620","b","Transit",1,101.951829,NA,6157,1.23,NA,1.61,2016,2521.18588
"1915","Kepler-1621_b","Kepler-1621","b","Transit",1,92.263714,NA,6158,1.24,NA,2.16,2016,4765.13916
"1916","Kepler-1622_b","Kepler-1622","b","Transit",1,10.8118737,NA,6436,1.5,NA,1.47,2016,3023.46612
"1917","Kepler-1623_b","Kepler-1623","b","Transit",1,4.36128348,NA,5772,1,NA,1.31,2016,3215.89816
"1918","Kepler-1624_b","Kepler-1624","b","Transit",1,3.29030452,NA,3636,0.47,NA,5.7,2016,649.05044
"1919","Kepler-1625_b","Kepler-1625","b","Transit",1,287.378949,NA,5677,0.94,NA,6.06,2016,3956.27228
"1920","Kepler-1626_b","Kepler-1626","b","Transit",1,4.13962966,NA,6826,1.85,NA,2.02,2016,5603.36008
"1921","Kepler-1627_b","Kepler-1627","b","Transit",1,7.20283653,NA,5445,0.84,NA,3.69,2016,1014.34516
"1922","Kepler-1628_b","Kepler-1628","b","Transit",1,76.378033,NA,3724,0.52,NA,6.43,2016,1148.06912
"1923","Kepler-1629_b","Kepler-1629","b","Transit",1,3.87595807,NA,5776,1.01,NA,0.77,2016,1272.0084
"1924","Kepler-163_b","Kepler-163","b","Transit",2,7.810937,NA,5776,0.92,NA,1.05,2014,NA
"1925","Kepler-163_c","Kepler-163","c","Transit",2,21.347262,NA,5776,0.92,NA,2.26,2014,NA
"1926","Kepler-1630_b","Kepler-1630","b","Transit",1,509.997402,NA,4736,0.63,NA,2.19,2016,906.71368
"1927","Kepler-1631_b","Kepler-1631","b","Transit",1,4.09513932,NA,5679,0.95,NA,1.35,2016,3881.2564
"1928","Kepler-1632_b","Kepler-1632","b","Transit",1,448.303558,NA,6137,1.19,NA,2.47,2016,1904.75104
"1929","Kepler-1633_b","Kepler-1633","b","Transit",1,186.404271,NA,6256,1.32,NA,1.58,2016,2645.12516
"1930","Kepler-1634_b","Kepler-1634","b","Transit",1,374.876239,NA,5474,0.89,NA,3.19,2016,2133.06024
"1931","Kepler-1635_b","Kepler-1635","b","Transit",1,469.63111,NA,5347,0.85,NA,3.64,2016,3535.53104
"1932","Kepler-1636_b","Kepler-1636","b","Transit",1,425.47785,NA,5797,1.02,NA,3.23,2016,5110.86452
"1933","Kepler-1637_b","Kepler-1637","b","Transit",1,6.10960324,NA,5789,1.02,NA,0.89,2016,1650.34936
"1934","Kepler-1638_b","Kepler-1638","b","Transit",1,259.33683,NA,5710,0.95,NA,1.87,2016,2866.91124
"1935","Kepler-1639_b","Kepler-1639","b","Transit",1,9.878482,NA,6150,1.18,NA,2.58,2016,3809.50208
"1936","Kepler-164_b","Kepler-164","b","Transit",3,5.03503,NA,5888,1.15,NA,1.41,2014,NA
"1937","Kepler-164_c","Kepler-164","c","Transit",3,10.945723,NA,5888,1.15,NA,2.73,2014,NA
"1938","Kepler-164_d","Kepler-164","d","Transit",3,28.986769,NA,5888,1.15,NA,2.45,2014,NA
"1939","Kepler-1640_b","Kepler-1640","b","Transit",1,7.5844126,NA,6324,1.43,NA,4.82,2016,4497.69124
"1940","Kepler-1641_b","Kepler-1641","b","Transit",2,19.672266,NA,6152,1.19,NA,3.11,2016,3134.35916
"1941","Kepler-1641_c","Kepler-1641","c","Transit",2,32.657212,NA,6152,1.19,NA,2.95,2016,3134.35916
"1942","Kepler-1642_b","Kepler-1642","b","Transit",2,12.2057513,NA,5355,0.84,NA,3.2,2016,1457.91732
"1943","Kepler-1642_c","Kepler-1642","c","Transit",2,6.6513802,NA,5355,0.84,NA,2.66,2016,1457.91732
"1944","Kepler-1643_b","Kepler-1643","b","Transit",1,5.34264507,NA,5508,0.88,NA,2.3,2016,1350.28584
"1945","Kepler-1644_b","Kepler-1644","b","Transit",1,21.0907758,NA,5499,0.86,NA,1.88,2016,1930.84352
"1946","Kepler-1645_b","Kepler-1645","b","Transit",1,16.1779561,NA,5812,1.02,NA,1.78,2016,2752.75664
"1947","Kepler-1646_b","Kepler-1646","b","Transit",1,4.48558383,NA,3299,0.26,NA,1.23,2016,264.18636
"1948","Kepler-1647_b","Kepler-1647","b","Transit",1,1107.5923,0.0581,6210,1.79,NA,11.874,2016,NA
"1949","Kepler-1649_b","Kepler-1649","b","Transit",1,8.68909,0,3240,0.25,NA,1.08,2017,NA
"1950","Kepler-165_b","Kepler-165","b","Transit",2,8.180848,NA,5211,0.77,NA,2.32,2014,NA
"1951","Kepler-165_c","Kepler-165","c","Transit",2,15.31299,NA,5211,0.77,NA,2.23,2014,NA
"1952","Kepler-1650_b","Kepler-1650","b","Transit",1,1.53818001,0.01,3410,0.33,NA,0.96,2017,393.01798
"1953","Kepler-1651_b","Kepler-1651","b","Transit",1,9.87863917,0.13,3713,0.5,NA,1.84,2017,226.352264
"1954","Kepler-1652_b","Kepler-1652","b","Transit",1,38.09722,NA,3638,0.38,268,1.6,2017,821.91312
"1955","Kepler-1653_b","Kepler-1653","b","Transit",1,140.2524,NA,4807,0.69,284,NA,2017,2462.4778
"1956","Kepler-1654_b","Kepler-1654","b","Transit",1,1047.8356,0.26,5597,1.18,206,9.18,2018,NA
"1957","Kepler-1655_b","Kepler-1655","b","Transit",1,11.8728787,NA,6148,1.03,NA,2.213,2018,752.0831204
"1958","Kepler-166_b","Kepler-166","b","Transit",3,7.650254,NA,5413,0.74,NA,2.27,2014,NA
"1959","Kepler-166_c","Kepler-166","c","Transit",3,34.260281,NA,5413,0.74,NA,2.38,2014,NA
"1960","Kepler-166_d","Kepler-166","d","Transit",3,1.55400393,NA,5413,0.74,NA,1.73,2016,NA
"1961","Kepler-167_b","Kepler-167","b","Transit",4,4.3931632,0,4890,0.73,914,1.615,2014,1076.3148
"1962","Kepler-167_c","Kepler-167","c","Transit",4,7.406114,0,4890,0.73,768,1.548,2014,1076.3148
"1963","Kepler-167_d","Kepler-167","d","Transit",4,21.803855,0.12,4890,0.73,536,1.194,2016,1076.3148
"1964","Kepler-167_e","Kepler-167","e","Transit",4,1071.23228,0.062,4890,0.73,131,10.15,2016,1076.3148
"1965","Kepler-168_b","Kepler-168","b","Transit",2,4.425391,NA,6282,1.11,NA,1.46,2014,NA
"1966","Kepler-168_c","Kepler-168","c","Transit",2,13.193242,NA,6282,1.11,NA,2.69,2014,NA
"1967","Kepler-169_b","Kepler-169","b","Transit",5,3.250619,NA,4997,0.76,NA,1.13,2014,NA
"1968","Kepler-169_c","Kepler-169","c","Transit",5,6.195469,NA,4997,0.76,NA,1.21,2014,NA
"1969","Kepler-169_d","Kepler-169","d","Transit",5,8.348125,NA,4997,0.76,NA,1.25,2014,NA
"1970","Kepler-169_e","Kepler-169","e","Transit",5,13.767102,NA,4997,0.76,NA,2.2,2014,NA
"1971","Kepler-169_f","Kepler-169","f","Transit",5,87.090195,NA,4997,0.76,NA,2.58,2014,NA
"1972","Kepler-17_b","Kepler-17","b","Transit",1,1.4857108,0.011,5781,1.05,1570,14.68,2011,2609.248
"1973","Kepler-170_b","Kepler-170","b","Transit",2,7.930592,NA,5679,1.03,NA,3.2,2014,NA
"1974","Kepler-170_c","Kepler-170","c","Transit",2,16.665863,NA,5679,1.03,NA,2.86,2014,NA
"1975","Kepler-171_b","Kepler-171","b","Transit",3,4.166972,NA,5642,0.84,NA,2.34,2014,NA
"1976","Kepler-171_c","Kepler-171","c","Transit",3,11.463462,NA,5642,0.84,NA,2.56,2014,NA
"1977","Kepler-171_d","Kepler-171","d","Transit",3,39.595519,NA,5642,0.84,NA,1.89,2014,NA
"1978","Kepler-172_b","Kepler-172","b","Transit",4,2.940309,NA,5526,1.08,NA,2.35,2014,NA
"1979","Kepler-172_c","Kepler-172","c","Transit",4,6.388996,NA,5526,1.08,NA,2.86,2014,NA
"1980","Kepler-172_d","Kepler-172","d","Transit",4,14.627119,NA,5526,1.08,NA,2.25,2014,NA
"1981","Kepler-172_e","Kepler-172","e","Transit",4,35.118736,NA,5526,1.08,NA,2.76,2014,NA
"1982","Kepler-173_b","Kepler-173","b","Transit",2,4.263742,NA,6031,0.95,NA,1.29,2014,NA
"1983","Kepler-173_c","Kepler-173","c","Transit",2,8.005777,NA,6031,0.95,NA,2.43,2014,NA
"1984","Kepler-174_b","Kepler-174","b","Transit",3,13.98179,NA,4880,0.62,NA,1.96,2014,NA
"1985","Kepler-174_c","Kepler-174","c","Transit",3,44.000529,NA,4880,0.62,NA,1.49,2014,NA
"1986","Kepler-174_d","Kepler-174","d","Transit",3,247.35373,NA,4880,0.62,NA,2.19,2014,NA
"1987","Kepler-175_b","Kepler-175","b","Transit",2,11.903515,NA,6064,1.01,NA,2.56,2014,NA
"1988","Kepler-175_c","Kepler-175","c","Transit",2,34.035257,NA,6064,1.01,NA,3.1,2014,NA
"1989","Kepler-176_b","Kepler-176","b","Transit",4,5.433074,NA,5232,0.89,NA,1.43,2014,NA
"1990","Kepler-176_c","Kepler-176","c","Transit",4,12.759712,NA,5232,0.89,NA,2.6,2014,NA
"1991","Kepler-176_d","Kepler-176","d","Transit",4,25.751974,NA,5232,0.89,NA,2.51,2014,NA
"1992","Kepler-176_e","Kepler-176","e","Transit",4,51.16579,NA,5232,0.89,NA,1.45,2016,NA
"1993","Kepler-177_b","Kepler-177","b","Transit",2,36.855,NA,5942,1.07,NA,2.9,2013,NA
"1994","Kepler-177_c","Kepler-177","c","Transit",2,49.412,NA,5942,1.07,NA,7.1,2013,NA
"1995","Kepler-178_b","Kepler-178","b","Transit",3,9.576694,NA,5676,1.07,NA,2.9,2014,NA
"1996","Kepler-178_c","Kepler-178","c","Transit",3,20.552802,NA,5676,1.07,NA,2.88,2014,NA
"1997","Kepler-178_d","Kepler-178","d","Transit",3,96.678988,NA,5676,1.07,NA,3.95,2014,NA
"1998","Kepler-179_b","Kepler-179","b","Transit",2,2.735926,NA,5302,0.76,NA,1.64,2014,NA
"1999","Kepler-179_c","Kepler-179","c","Transit",2,6.40013,NA,5302,0.76,NA,2,2014,NA
"2000","Kepler-18_b","Kepler-18","b","Transit",3,3.504725,0,5345,1.11,NA,2,2011,NA
"2001","Kepler-18_c","Kepler-18","c","Transit",3,7.64159,0,5345,1.11,NA,5.49,2011,NA
"2002","Kepler-18_d","Kepler-18","d","Transit",3,14.85888,0,5345,1.11,NA,6.98,2011,NA
"2003","Kepler-180_b","Kepler-180","b","Transit",2,13.817124,NA,5731,1.06,NA,1.5,2014,NA
"2004","Kepler-180_c","Kepler-180","c","Transit",2,41.885775,NA,5731,1.06,NA,3.01,2014,NA
"2005","Kepler-181_b","Kepler-181","b","Transit",2,3.137873,NA,5333,0.75,NA,1.27,2014,NA
"2006","Kepler-181_c","Kepler-181","c","Transit",2,4.302149,NA,5333,0.75,NA,1.99,2014,NA
"2007","Kepler-182_b","Kepler-182","b","Transit",2,9.825792,NA,6250,1.15,NA,2.58,2014,NA
"2008","Kepler-182_c","Kepler-182","c","Transit",2,20.684342,NA,6250,1.15,NA,3.43,2014,NA
"2009","Kepler-183_b","Kepler-183","b","Transit",2,5.687945,NA,5888,0.96,NA,2.06,2014,NA
"2010","Kepler-183_c","Kepler-183","c","Transit",2,11.637071,NA,5888,0.96,NA,2.27,2014,NA
"2011","Kepler-184_b","Kepler-184","b","Transit",3,10.687576,NA,5788,0.87,NA,2.36,2014,NA
"2012","Kepler-184_c","Kepler-184","c","Transit",3,20.303005,NA,5788,0.87,NA,1.97,2014,NA
"2013","Kepler-184_d","Kepler-184","d","Transit",3,29.022358,NA,5788,0.87,NA,2.49,2014,NA
"2014","Kepler-185_b","Kepler-185","b","Transit",2,1.6329,NA,5208,0.81,NA,1.17,2014,NA
"2015","Kepler-185_c","Kepler-185","c","Transit",2,20.729042,NA,5208,0.81,NA,2.02,2014,NA
"2016","Kepler-186_b","Kepler-186","b","Transit",5,3.8867907,NA,3755,0.52,NA,1.07,2014,560.98832
"2017","Kepler-186_c","Kepler-186","c","Transit",5,7.267302,NA,3755,0.52,NA,1.25,2014,560.98832
"2018","Kepler-186_d","Kepler-186","d","Transit",5,13.342996,NA,3755,0.52,NA,1.4,2014,560.98832
"2019","Kepler-186_e","Kepler-186","e","Transit",5,22.407704,NA,3755,0.52,NA,1.27,2014,560.98832
"2020","Kepler-186_f","Kepler-186","f","Transit",5,129.9441,0.04,3755,0.52,NA,1.17,2014,560.98832
"2021","Kepler-187_b","Kepler-187","b","Transit",2,4.938864,NA,6105,1.29,NA,1.41,2014,NA
"2022","Kepler-187_c","Kepler-187","c","Transit",2,10.640263,NA,6105,1.29,NA,2.67,2014,NA
"2023","Kepler-188_b","Kepler-188","b","Transit",2,2.061897,NA,6021,1.14,NA,1.68,2014,NA
"2024","Kepler-188_c","Kepler-188","c","Transit",2,5.996553,NA,6021,1.14,NA,3.19,2014,NA
"2025","Kepler-189_b","Kepler-189","b","Transit",2,10.399931,NA,5235,0.75,NA,1.21,2014,NA
"2026","Kepler-189_c","Kepler-189","c","Transit",2,20.134866,NA,5235,0.75,NA,2.38,2014,NA
"2027","Kepler-19_b","Kepler-19","b","Transit",3,9.28716,0.12,5544,0.86,NA,NA,2011,6911.24564
"2028","Kepler-19_c","Kepler-19","c","Transit Timing Variations",3,28.731,0.21,5544,0.86,NA,NA,2011,6911.24564
"2029","Kepler-19_d","Kepler-19","d","Radial Velocity",3,62.95,0.05,5544,0.86,NA,NA,2017,6911.24564
"2030","Kepler-190_b","Kepler-190","b","Transit",2,2.019999,NA,5106,0.8,NA,1.56,2014,NA
"2031","Kepler-190_c","Kepler-190","c","Transit",2,3.763024,NA,5106,0.8,NA,1.46,2014,NA
"2032","Kepler-191_b","Kepler-191","b","Transit",3,9.939632,NA,5282,0.79,NA,1.34,2014,NA
"2033","Kepler-191_c","Kepler-191","c","Transit",3,17.738506,NA,5282,0.79,NA,1.86,2014,NA
"2034","Kepler-191_d","Kepler-191","d","Transit",3,5.94504102,NA,5282,0.79,NA,2.28,2016,NA
"2035","Kepler-192_b","Kepler-192","b","Transit",3,9.926746,NA,5479,1.01,NA,2.74,2014,NA
"2036","Kepler-192_c","Kepler-192","c","Transit",3,21.2234,NA,5479,1.01,NA,2.79,2014,NA
"2037","Kepler-192_d","Kepler-192","d","Transit",3,6.47027579,NA,5479,1.01,NA,1.02,2016,NA
"2038","Kepler-193_b","Kepler-193","b","Transit",2,11.38848,NA,6335,1.15,NA,2.39,2014,NA
"2039","Kepler-193_c","Kepler-193","c","Transit",2,50.697494,NA,6335,1.15,NA,2.75,2014,NA
"2040","Kepler-194_b","Kepler-194","b","Transit",3,2.092281,NA,6089,1.02,NA,1.51,2014,NA
"2041","Kepler-194_c","Kepler-194","c","Transit",3,17.308032,NA,6089,1.02,NA,2.59,2014,NA
"2042","Kepler-194_d","Kepler-194","d","Transit",3,52.814973,NA,6089,1.02,NA,2.4,2014,NA
"2043","Kepler-195_b","Kepler-195","b","Transit",2,8.307872,NA,5329,0.78,NA,2.03,2014,NA
"2044","Kepler-195_c","Kepler-195","c","Transit",2,34.096863,NA,5329,0.78,NA,1.55,2014,NA
"2045","Kepler-196_b","Kepler-196","b","Transit",2,20.739886,NA,5128,0.78,NA,1.9,2014,NA
"2046","Kepler-196_c","Kepler-196","c","Transit",2,47.427737,NA,5128,0.78,NA,2.24,2014,NA
"2047","Kepler-197_b","Kepler-197","b","Transit",4,5.599308,NA,6004,1.12,NA,1.02,2014,NA
"2048","Kepler-197_c","Kepler-197","c","Transit",4,10.349695,NA,6004,1.12,NA,1.23,2014,NA
"2049","Kepler-197_d","Kepler-197","d","Transit",4,15.677563,NA,6004,1.12,NA,1.22,2014,NA
"2050","Kepler-197_e","Kepler-197","e","Transit",4,25.209715,NA,6004,1.12,NA,0.91,2014,NA
"2051","Kepler-198_b","Kepler-198","b","Transit",3,17.790037,NA,5574,0.94,NA,2.82,2014,NA
"2052","Kepler-198_c","Kepler-198","c","Transit",3,49.567416,NA,5574,0.94,NA,2.47,2014,NA
"2053","Kepler-198_d","Kepler-198","d","Transit",3,1.31184443,NA,5574,0.94,NA,1.53,2016,NA
"2054","Kepler-199_b","Kepler-199","b","Transit",2,23.637604,NA,5644,0.97,NA,3.11,2014,NA
"2055","Kepler-199_c","Kepler-199","c","Transit",2,67.093408,NA,5644,0.97,NA,3.25,2014,NA
"2056","Kepler-20_b","Kepler-20","b","Transit",6,3.69611525,0.03,5495,0.96,1105,1.868,2011,945.8524
"2057","Kepler-20_c","Kepler-20","c","Transit",6,10.85409089,0.16,5495,0.96,772,3.047,2011,945.8524
"2058","Kepler-20_d","Kepler-20","d","Transit",6,77.61130017,NA,5495,0.96,401,2.744,2011,945.8524
"2059","Kepler-20_e","Kepler-20","e","Transit",6,6.09852281,NA,5495,0.96,NA,0.865,2011,945.8524
"2060","Kepler-20_f","Kepler-20","f","Transit",6,19.57758478,NA,5495,0.96,NA,1.003,2011,945.8524
"2061","Kepler-20_g","Kepler-20","g","Radial Velocity",6,34.94,0.15,5495,0.96,524,NA,2016,945.8524
"2062","Kepler-200_b","Kepler-200","b","Transit",2,8.594805,NA,5678,0.94,NA,2.13,2014,NA
"2063","Kepler-200_c","Kepler-200","c","Transit",2,10.222157,NA,5678,0.94,NA,1.59,2014,NA
"2064","Kepler-201_b","Kepler-201","b","Transit",2,25.672083,NA,6065,1.23,NA,2.46,2014,NA
"2065","Kepler-201_c","Kepler-201","c","Transit",2,151.884058,NA,6065,1.23,NA,2.85,2014,NA
"2066","Kepler-202_b","Kepler-202","b","Transit",2,4.069427,NA,4668,0.67,NA,1.63,2014,NA
"2067","Kepler-202_c","Kepler-202","c","Transit",2,16.282493,NA,4668,0.67,NA,1.85,2014,NA
"2068","Kepler-203_b","Kepler-203","b","Transit",3,3.162697,NA,5821,1.11,NA,2.57,2014,NA
"2069","Kepler-203_c","Kepler-203","c","Transit",3,5.370647,NA,5821,1.11,NA,2.47,2014,NA
"2070","Kepler-203_d","Kepler-203","d","Transit",3,11.32972,NA,5821,1.11,NA,1.44,2014,NA
"2071","Kepler-204_b","Kepler-204","b","Transit",2,14.400974,NA,5812,1.24,NA,2.53,2014,NA
"2072","Kepler-204_c","Kepler-204","c","Transit",2,25.660593,NA,5812,1.24,NA,1.79,2014,NA
"2073","Kepler-205_b","Kepler-205","b","Transit",2,2.75564,NA,4321,0.55,NA,1.51,2014,NA
"2074","Kepler-205_c","Kepler-205","c","Transit",2,20.306546,NA,4321,0.55,NA,1.64,2014,NA
"2075","Kepler-206_b","Kepler-206","b","Transit",3,7.781987,NA,5764,1.19,NA,1.2,2014,NA
"2076","Kepler-206_c","Kepler-206","c","Transit",3,13.137471,NA,5764,1.19,NA,1.77,2014,NA
"2077","Kepler-206_d","Kepler-206","d","Transit",3,23.44281,NA,5764,1.19,NA,1.19,2014,NA
"2078","Kepler-207_b","Kepler-207","b","Transit",3,1.611865,NA,5920,1.59,NA,1.57,2014,NA
"2079","Kepler-207_c","Kepler-207","c","Transit",3,3.071571,NA,5920,1.59,NA,1.5,2014,NA
"2080","Kepler-207_d","Kepler-207","d","Transit",3,5.868075,NA,5920,1.59,NA,3.31,2014,NA
"2081","Kepler-208_b","Kepler-208","b","Transit",4,4.22864,NA,6092,1.31,NA,1.63,2014,NA
"2082","Kepler-208_c","Kepler-208","c","Transit",4,7.466623,NA,6092,1.31,NA,1.39,2014,NA
"2083","Kepler-208_d","Kepler-208","d","Transit",4,11.131786,NA,6092,1.31,NA,1.2,2014,NA
"2084","Kepler-208_e","Kepler-208","e","Transit",4,16.259458,NA,6092,1.31,NA,1.48,2014,NA
"2085","Kepler-209_b","Kepler-209","b","Transit",2,16.087845,NA,5513,0.94,NA,2.26,2014,NA
"2086","Kepler-209_c","Kepler-209","c","Transit",2,41.749882,NA,5513,0.94,NA,3.1,2014,NA
"2087","Kepler-21_b","Kepler-21","b","Transit",1,2.78578,0.02,6305,1.9,2025,1.639,2012,368.55628
"2088","Kepler-210_b","Kepler-210","b","Transit",2,2.453234,NA,4559,0.65,NA,2.94,2014,NA
"2089","Kepler-210_c","Kepler-210","c","Transit",2,7.972513,NA,4559,0.65,NA,3.62,2014,NA
"2090","Kepler-211_b","Kepler-211","b","Transit",2,4.138575,NA,5123,0.82,NA,1.26,2014,NA
"2091","Kepler-211_c","Kepler-211","c","Transit",2,6.04045,NA,5123,0.82,NA,1.29,2014,NA
"2092","Kepler-212_b","Kepler-212","b","Transit",2,16.257582,NA,5852,1.46,NA,1.09,2014,NA
"2093","Kepler-212_c","Kepler-212","c","Transit",2,31.805174,NA,5852,1.46,NA,2.74,2014,NA
"2094","Kepler-213_b","Kepler-213","b","Transit",2,2.46236,NA,5696,1.2,NA,1.62,2014,NA
"2095","Kepler-213_c","Kepler-213","c","Transit",2,4.822962,NA,5696,1.2,NA,2.34,2014,NA
